date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,fips
2020-07-27,197,1204,189,47,99,130,,,495,218990,31719,525332,17779,,,06077,6077
2020-07-28,204,1204,196,47,102,130,,,521,226280,32453,517790,18031,,,06077,6077
2020-07-29,211,1204,203,47,106,130,,,548,233662,33137,510198,18242,,,06077,6077
2020-07-30,218,1204,209,47,109,130,,,576,241127,33769,502564,18410,,,06077,6077
2020-07-31,225,1204,216,47,112,130,,,604,248651,34341,494916,18534,,,06077,6077
2020-08-01,232,1204,222,47,115,130,,,634,256225,34850,487263,18614,,,06077,6077
2020-08-02,238,1204,229,47,118,130,,,664,263817,35285,479628,18656,,,06077,6077
2020-08-03,244,1204,235,47,121,130,,,695,271420,35643,472022,18660,,,06077,6077
2020-08-04,250,1204,240,47,124,130,,,727,279020,35931,464466,18616,,,06077,6077
2020-08-05,256,1204,246,47,126,130,,,759,286593,36143,456980,18529,,,06077,6077
2020-08-06,261,1204,251,47,129,130,,,793,294122,36275,449579,18400,,,06077,6077
2020-08-07,266,1204,256,47,131,130,,,827,301591,36328,442279,18232,,,06077,6077
2020-08-08,271,1204,260,47,133,130,,,861,308982,36301,435094,18025,,,06077,6077
2020-08-09,275,1204,264,47,134,130,,,896,316278,36197,428042,17781,,,06077,6077
2020-08-10,279,1204,268,47,136,130,,,931,323470,36016,421129,17502,,,06077,6077
2020-08-11,282,1204,271,47,137,130,,,967,330541,35761,414369,17192,,,06077,6077
2020-08-12,285,1204,274,47,138,130,,,1003,337482,35432,407769,16851,,,06077,6077
2020-08-13,287,1204,276,47,139,130,,,1039,344276,35035,401340,16485,,,06077,6077
2020-08-14,289,1204,278,47,139,130,,,1076,350919,34571,395087,16095,,,06077,6077
2020-08-15,290,1204,279,47,139,130,,,1112,357398,34045,389018,15685,,,06077,6077
2020-08-16,291,1204,280,47,139,130,,,1149,363707,33460,383137,15258,,,06077,6077
2020-08-17,291,1204,281,47,139,130,,,1186,369838,32823,377448,14816,,,06077,6077
2020-08-18,291,1204,280,47,138,130,,,1222,375786,32138,371953,14363,,,06077,6077
2020-08-19,290,1204,280,47,137,130,,,1259,381547,31410,366655,13899,,,06077,6077
2020-08-20,289,1204,279,47,136,130,,,1295,387119,30647,361552,13430,,,06077,6077
2020-08-21,288,1204,277,47,135,130,,,1331,392499,29849,356647,12956,,,06077,6077
2020-08-22,286,1204,275,47,133,130,,,1367,397686,29025,351935,12481,,,06077,6077
2020-08-23,283,1204,273,47,132,130,,,1402,402680,28178,347416,12006,,,06077,6077
2020-08-24,280,1204,270,47,130,130,,,1437,407481,27312,343087,11534,,,06077,6077
2020-08-25,277,1204,267,47,128,130,,,1471,412090,26434,338945,11067,,,06077,6077
2020-08-26,273,1204,264,47,126,130,,,1505,416511,25545,334985,10606,,,06077,6077
2020-08-27,270,1204,260,47,123,130,,,1539,420747,24654,331200,10154,,,06077,6077
2020-08-28,265,1204,256,47,121,130,,,1572,424799,23760,327592,9711,,,06077,6077
2020-08-29,261,1204,252,47,118,130,,,1604,428669,22867,324156,9277,,,06077,6077
2020-08-30,256,1204,248,47,115,130,,,1636,432365,21982,320886,8851,,,06077,6077
2020-08-31,251,1204,243,47,112,130,,,1667,435890,21106,317774,8438,,,06077,6077
2020-09-01,246,1204,238,47,109,130,,,1697,439248,20241,314816,8037,,,06077,6077
2020-09-02,240,1204,233,47,106,130,,,1726,442446,19391,312007,7649,,,06077,6077
2020-09-03,235,1204,228,47,103,130,,,1755,445489,18557,309339,7273,,,06077,6077
2020-09-04,229,1204,222,47,100,130,,,1783,448383,17742,306807,6912,,,06077,6077
2020-09-05,224,1204,217,47,97,130,,,1810,451131,16946,304407,6564,,,06077,6077
2020-09-06,218,1204,211,47,94,130,,,1837,453741,16172,302131,6229,,,06077,6077
2020-09-07,212,1204,205,47,91,130,,,1862,456216,15419,299978,5908,,,06077,6077
2020-09-08,206,1204,200,47,88,130,,,1887,458563,14689,297938,5600,,,06077,6077
2020-09-09,200,1204,194,47,85,130,,,1912,460787,13983,296009,5306,,,06077,6077
2020-09-10,194,1204,188,47,82,130,,,1935,462893,13302,294186,5023,,,06077,6077
2020-09-11,188,1204,183,47,79,130,,,1957,464886,12645,292462,4754,,,06077,6077
2020-09-12,182,1204,177,47,76,130,,,1979,466772,12013,290833,4497,,,06077,6077
2020-09-13,177,1204,171,47,73,130,,,2000,468556,11404,289294,4252,,,06077,6077
2020-09-14,171,1204,166,47,70,130,,,2021,470242,10821,287841,4019,,,06077,6077
2020-09-15,165,1204,160,47,67,130,,,2040,471836,10261,286469,3797,,,06077,6077
2020-09-16,159,1204,155,47,64,130,,,2059,473341,9725,285174,3586,,,06077,6077
2020-09-17,154,1204,150,47,61,130,,,2077,474763,9212,283952,3386,,,06077,6077
2020-09-18,148,1204,144,47,59,130,,,2095,476106,8722,282800,3196,,,06077,6077
2020-03-05,0,1564,0,68,0,162,,,0,0,16,845968,20,,,06111,6111
2020-03-06,0,1564,0,68,0,162,,,0,9,22,845952,26,,,06111,6111
2020-03-07,0,1564,0,68,0,162,,,0,22,29,845931,35,,,06111,6111
2020-03-08,0,1564,0,68,0,162,,,0,38,39,845902,47,,,06111,6111
2020-03-09,0,1564,0,68,0,162,,,0,61,52,845865,62,,,06111,6111
2020-03-10,0,1564,0,68,0,162,,,0,90,69,845815,83,1,,06111,6111
2020-03-11,0,1564,0,68,0,162,1.5,4,0,129,92,845748,110,2,,06111,6111
2020-03-12,0,1564,0,68,0,162,1.48,3.32,0,182,122,845660,146,5,107,06111,6111
2020-03-13,0,1564,0,68,0,162,1.46,2.94,0,251,162,845543,194,5,107,06111,6111
2020-03-14,0,1564,0,68,0,162,1.7,2.86,0,342,215,845388,257,5,107,06111,6111
2020-03-15,0,1564,0,68,0,162,1.62,2.46,0,463,286,845184,340,5,144,06111,6111
2020-03-16,0,1564,0,68,0,162,1.56,2.22,0,622,376,844928,438,4,145,06111,6111
2020-03-17,0,1564,0,68,0,162,1.52,2.02,0,823,490,844612,552,10,183,06111,6111
2020-03-18,0,1564,0,68,0,162,1.68,1.9,0,1075,628,844229,684,13,,06111,6111
2020-03-19,1,1564,1,68,0,162,1.6,1.74,0,1383,791,843774,830,17,,06111,6111
2020-03-20,1,1564,1,68,0,162,1.7,1.62,0,1754,981,843246,988,17,,06111,6111
2020-03-21,2,1564,1,68,1,162,1.76,1.48,0,2190,1195,842646,1152,19,,06111,6111
2020-03-22,2,1564,2,68,1,162,1.78,1.36,0,2693,1430,841980,1315,26,,06111,6111
2020-03-23,3,1564,2,68,1,162,1.8,1.24,0,3260,1680,841261,1466,35,,06111,6111
2020-03-24,3,1564,3,68,2,162,1.78,1.14,0,3885,1936,840506,1596,35,,06111,6111
2020-03-25,4,1564,4,68,2,162,1.84,1.04,0,4557,2187,839738,1693,39,,06111,6111
2020-03-26,5,1564,5,68,3,162,1.78,0.98,0,5260,2419,838982,1746,61,,06111,6111
2020-03-27,6,1564,5,68,3,162,1.68,0.9,0,5974,2619,838266,1747,83,,06111,6111
2020-03-28,7,1564,6,68,4,162,1.66,0.84,0,6677,2771,837621,1689,98,,06111,6111
2020-03-29,7,1564,7,68,4,162,1.64,0.78,0,7346,2863,837053,1589,109,,06111,6111
2020-03-30,8,1564,8,68,5,162,1.56,0.74,0,7979,2906,836485,1523,126,,06111,6111
2020-03-31,9,1564,8,68,5,162,1.54,0.72,0,8592,2923,835912,1483,149,2838,06111,6111
2020-04-01,9,1564,9,68,5,162,1.52,0.68,0,9192,2925,835338,1458,160,2827,06111,6111
2020-04-02,10,1564,9,68,6,162,1.48,0.64,0,9783,2919,834763,1442,177,3190,06111,6111
2020-04-03,10,1564,10,68,6,162,1.44,0.62,0,10368,2909,834191,1429,189,3348,06111,6111
2020-04-04,11,1564,10,68,6,162,1.4,0.6,0,10948,2896,833621,1418,203,3689,06111,6111
2020-04-05,11,1564,11,68,6,162,1.38,0.58,0,11525,2882,833054,1409,221,3671,06111,6111
2020-04-06,12,1564,11,68,7,162,1.34,0.58,0,12097,2867,832491,1400,226,3930,06111,6111
2020-04-07,12,1564,11,68,7,162,1.32,0.56,0,12666,2852,831930,1391,243,4046,06111,6111
2020-04-08,12,1564,11,68,7,162,1.3,0.54,0,13232,2837,831372,1383,263,4679,06111,6111
2020-04-09,12,1564,11,68,7,162,1.28,0.54,0,13795,2821,830818,1375,274,4973,06111,6111
2020-04-10,12,1564,12,68,7,162,1.28,0.52,0,14354,2806,830267,1367,298,5224,06111,6111
2020-04-11,12,1564,12,68,7,162,1.26,0.52,0,14909,2790,829720,1358,309,5213,06111,6111
2020-04-12,13,1564,12,68,7,162,1.26,0.5,0,15462,2774,829176,1350,314,5208,06111,6111
2020-04-13,13,1564,12,68,7,162,1.22,0.5,0,16011,2757,828635,1342,314,5208,06111,6111
2020-04-14,13,1564,12,68,7,162,1.2,0.48,0,16556,2741,828098,1333,317,5489,06111,6111
2020-04-15,13,1564,12,68,7,162,1.18,0.48,0,17098,2725,827565,1325,365,6143,06111,6111
2020-04-16,13,1564,12,68,8,162,1.18,0.46,0,17637,2709,827034,1316,384,6439,06111,6111
2020-04-17,13,1564,12,68,8,162,1.16,0.48,0,18172,2692,826508,1308,396,6628,06111,6111
2020-04-18,13,1564,12,68,8,162,1.14,0.48,0,18704,2676,825985,1299,416,6791,06111,6111
2020-04-19,13,1564,12,68,8,162,1.14,0.46,0,19232,2659,825465,1290,422,6880,06111,6111
2020-04-20,13,1564,12,68,8,162,1.14,0.46,0,19757,2642,824949,1282,422,6880,06111,6111
2020-04-21,13,1564,12,68,8,162,1.12,0.46,0,20278,2625,824437,1273,443,7438,06111,6111
2020-04-22,13,1564,12,68,8,162,1.1,0.46,0,20795,2608,823928,1264,451,7602,06111,6111
2020-04-23,13,1564,12,68,8,162,1.08,0.46,0,21309,2591,823423,1256,465,7791,06111,6111
2020-04-24,13,1564,12,68,8,162,1.08,0.46,0,21820,2574,822921,1247,476,8027,06111,6111
2020-04-25,13,1564,12,68,8,162,1.08,0.46,0,22326,2556,822423,1238,476,8027,06111,6111
2020-04-26,12,1564,12,68,7,162,1.08,0.46,0,22830,2539,821929,1229,476,8027,06111,6111
2020-04-27,12,1564,12,68,7,162,1.08,0.44,0,23329,2522,821438,1220,503,8779,06111,6111
2020-04-28,12,1564,12,68,7,162,1.08,0.44,0,23825,2504,820951,1211,508,9020,06111,6111
2020-04-29,12,1564,11,68,7,162,1.08,0.44,0,24317,2486,820468,1202,517,9267,06111,6111
2020-04-30,12,1564,11,68,7,162,1.06,0.46,0,24806,2469,819989,1193,535,9427,06111,6111
2020-05-01,12,1564,11,68,7,162,1.06,0.46,0,25291,2451,819513,1184,544,9663,06111,6111
2020-05-02,12,1564,11,68,7,162,1.08,0.46,0,25772,2433,819040,1175,559,9911,06111,6111
2020-05-03,12,1564,11,68,7,162,1.1,0.44,0,26249,2416,818572,1166,566,10295,06111,6111
2020-05-04,12,1564,11,68,7,162,1.08,0.46,0,26723,2398,818107,1157,577,10523,06111,6111
2020-05-05,12,1564,11,68,7,162,1.08,0.46,0,27193,2380,817646,1148,595,11259,06111,6111
2020-05-06,12,1564,11,68,7,162,1.1,0.44,0,27660,2362,817189,1139,608,11514,06111,6111
2020-05-07,12,1564,11,68,7,162,1.1,0.44,0,28123,2344,816735,1130,631,11834,06111,6111
2020-05-08,11,1564,11,68,7,162,1.1,0.44,0,28582,2326,816285,1121,652,12211,06111,6111
2020-05-09,11,1564,11,68,7,162,1.1,0.44,0,29037,2308,815839,1112,666,12522,06111,6111
2020-05-10,11,1564,11,68,7,162,1.1,0.44,0,29489,2290,815396,1102,666,12522,06111,6111
2020-05-11,11,1564,10,68,7,162,1.12,0.44,0,29937,2272,814958,1093,678,13037,06111,6111
2020-05-12,11,1564,10,68,7,162,1.12,0.44,0,30381,2254,814522,1084,698,13232,06111,6111
2020-05-13,11,1564,10,68,7,162,1.12,0.42,0,30821,2236,814091,1075,725,13659,06111,6111
2020-05-14,11,1564,10,68,7,162,1.12,0.42,0,31258,2218,813663,1066,748,14223,06111,6111
2020-05-15,11,1564,10,68,7,162,1.12,0.42,0,31691,2199,813239,1057,764,14786,06111,6111
2020-05-16,11,1564,10,68,7,162,1.12,0.42,0,32121,2181,812819,1048,764,14786,06111,6111
2020-05-17,11,1564,10,68,7,162,1.12,0.42,0,32546,2163,812402,1039,764,14786,06111,6111
2020-05-18,11,1564,10,68,7,162,1.12,0.4,0,32968,2145,811987,1032,764,14786,06111,6111
2020-05-19,10,1564,10,68,6,162,1.12,0.42,0,33390,2130,811564,1034,837,16661,06111,6111
2020-05-20,10,1564,10,68,6,162,1.14,0.4,0,33814,2120,811128,1046,837,16661,06111,6111
2020-05-21,10,1564,10,68,6,162,1.12,0.4,0,34245,2118,810678,1065,883,17790,06111,6111
2020-05-22,10,1564,10,68,6,162,1.14,0.4,0,34684,2124,810213,1090,912,21773,06111,6111
2020-05-23,10,1564,10,68,6,162,1.12,0.4,0,35135,2139,809731,1122,912,21773,06111,6111
2020-05-24,10,1564,9,68,6,162,1.12,0.4,0,35600,2165,809228,1160,912,21773,06111,6111
2020-05-25,10,1564,9,68,6,162,1.12,0.38,0,36081,2201,808703,1203,912,21773,06111,6111
2020-05-26,10,1564,9,68,6,162,1.1,0.4,0,36583,2247,808151,1253,1017,21572,06111,6111
2020-05-27,10,1564,10,68,6,162,1.1,0.38,0,37107,2305,807570,1311,1017,21572,06111,6111
2020-05-28,10,1564,10,68,6,162,1.1,0.4,0,37657,2376,806954,1376,1062,22327,06111,6111
2020-05-29,10,1564,10,68,6,162,1.1,0.38,0,38235,2459,806302,1450,1078,22752,06111,6111
2020-05-30,10,1564,10,68,6,162,1.1,0.38,0,38846,2556,805608,1534,1078,22752,06111,6111
2020-05-31,11,1564,10,68,7,162,1.08,0.38,0,39492,2667,804869,1627,1078,22752,06111,6111
2020-06-01,11,1564,10,68,7,162,1.08,0.38,0,40176,2794,804081,1731,1152,26814,06111,6111
2020-06-02,11,1564,10,68,7,162,1.08,0.38,0,40904,2936,803249,1835,1164,27203,06111,6111
2020-06-03,12,1564,11,68,7,162,1.08,0.38,0,41673,3090,802375,1940,1164,27203,06111,6111
2020-06-04,12,1564,11,68,7,162,1.1,0.38,1,42486,3255,801455,2046,1216,28809,06111,6111
2020-06-05,12,1564,12,68,8,162,1.1,0.38,3,43343,3429,800489,2156,1261,29630,06111,6111
2020-06-06,13,1564,12,68,8,162,1.12,0.36,5,44246,3613,799471,2270,1261,29630,06111,6111
2020-06-07,13,1564,13,68,8,162,1.12,0.36,7,45196,3806,798401,2390,1261,29630,06111,6111
2020-06-08,14,1564,13,68,8,162,1.12,0.36,9,46197,4008,797276,2516,1341,31458,06111,6111
2020-06-09,15,1564,14,68,9,162,1.14,0.36,11,47250,4220,796091,2647,1381,31911,06111,6111
2020-06-10,15,1564,14,68,9,162,1.14,0.36,14,48360,4443,794844,2784,1404,32518,06111,6111
2020-06-11,16,1564,15,68,10,162,1.14,0.36,16,49526,4677,793534,2928,1404,32518,06111,6111
2020-06-12,17,1564,16,68,10,162,1.14,0.36,19,50755,4921,792155,3078,1518,34566,06111,6111
2020-06-13,18,1564,17,68,11,162,1.14,0.34,21,52040,5176,790714,3234,1518,34566,06111,6111
2020-06-14,19,1564,17,68,11,162,1.14,0.36,24,53401,5445,789190,3397,1518,34566,06111,6111
2020-06-15,20,1564,18,68,12,162,1.14,0.34,27,54824,5724,787596,3568,1633,37123,06111,6111
2020-06-16,21,1564,19,68,12,162,1.12,0.34,30,56318,6016,785925,3745,1655,37549,06111,6111
2020-06-17,22,1564,20,68,13,162,1.12,0.34,34,57884,6321,784174,3929,1706,39704,06111,6111
2020-06-18,23,1564,21,68,14,162,1.12,0.34,37,59526,6638,782341,4120,,,06111,6111
2020-06-19,24,1564,22,68,14,162,,,41,61247,6969,780421,4320,,,06111,6111
2020-06-20,25,1564,24,68,15,162,,,44,63052,7316,778400,4535,,,06111,6111
2020-06-21,27,1564,25,68,16,162,,,48,64951,7682,776266,4771,,,06111,6111
2020-06-22,28,1564,26,68,17,162,,,52,66951,8071,774010,5027,,,06111,6111
2020-06-23,29,1564,28,68,18,162,,,57,69059,8487,771626,5303,,,06111,6111
2020-06-24,31,1564,29,68,18,162,,,61,71284,8931,769104,5599,,,06111,6111
2020-06-25,33,1564,30,68,19,162,,,66,73633,9406,766438,5917,,,06111,6111
2020-06-26,34,1564,32,68,20,162,,,71,76114,9914,763617,6257,,,06111,6111
2020-06-27,36,1564,34,68,21,162,,,76,78738,10458,760629,6621,,,06111,6111
2020-06-28,38,1564,36,68,23,162,,,82,81519,11041,757459,7010,,,06111,6111
2020-06-29,40,1564,38,68,24,162,,,88,84467,11666,754096,7425,,,06111,6111
2020-06-30,43,1564,40,68,25,162,,,95,87584,12332,750535,7869,,,06111,6111
2020-07-01,46,1564,43,68,26,162,,,104,90888,13045,746758,8341,,,06111,6111
2020-07-02,49,1564,46,68,28,162,,,113,94392,13806,742750,8846,,,06111,6111
2020-07-03,53,1564,50,68,30,162,,,122,98107,14619,738499,9382,,,06111,6111
2020-07-04,57,1564,53,68,31,162,,,132,102044,15483,734003,9941,,,06111,6111
2020-07-05,60,1564,57,68,33,162,,,143,106211,16394,729272,10504,,,06111,6111
2020-07-06,64,1564,61,68,35,162,,,155,110612,17350,724300,11075,,,06111,6111
2020-07-07,69,1564,65,68,37,162,,,167,115249,18342,719078,11661,,,06111,6111
2020-07-08,73,1564,69,68,39,162,,,179,120126,19368,713600,12262,,,06111,6111
2020-07-09,78,1564,74,68,41,162,,,193,125250,20427,707863,12874,,,06111,6111
2020-07-10,83,1564,78,68,44,162,,,208,130626,21519,701867,13495,,,06111,6111
2020-07-11,88,1564,83,68,46,162,,,223,136257,22639,695609,14122,,,06111,6111
2020-07-12,93,1564,88,68,49,162,,,239,142144,23785,689090,14754,,,06111,6111
2020-07-13,99,1564,93,68,51,162,,,256,148288,24950,682313,15387,,,06111,6111
2020-07-14,105,1564,99,68,54,162,,,274,154688,26130,675283,16016,,,06111,6111
2020-07-15,111,1564,105,68,57,162,,,293,161345,27325,668001,16642,,,06111,6111
2020-07-16,117,1564,110,68,60,162,,,313,168250,28524,660479,17259,,,06111,6111
2020-07-17,123,1564,116,68,63,162,,,334,175402,29723,652723,17863,,,06111,6111
2020-07-18,129,1564,122,68,66,162,,,357,182799,30924,644739,18450,,,06111,6111
2020-07-19,136,1564,129,68,69,162,,,380,190436,32121,636544,19007,,,06111,6111
2020-07-20,143,1564,135,68,72,162,,,404,198296,33299,628151,19541,,,06111,6111
2020-07-21,149,1564,141,68,75,162,,,430,206367,34450,619575,20046,,,06111,6111
2020-07-22,156,1564,148,68,79,162,,,457,214636,35568,610835,20517,,,06111,6111
2020-07-23,163,1564,154,68,82,162,,,484,223085,36643,601955,20947,,,06111,6111
2020-07-24,170,1564,161,68,85,162,,,513,231703,37672,592948,21337,,,06111,6111
2020-07-25,177,1564,167,68,88,162,,,544,240467,38645,583842,21679,,,06111,6111
2020-07-26,184,1564,174,68,92,162,,,575,249372,39558,574642,21974,,,06111,6111
2020-07-27,190,1564,180,68,95,162,,,607,258366,40396,565408,22214,,,06111,6111
2020-07-28,197,1564,187,68,98,162,,,641,267463,41163,556123,22401,,,06111,6111
2020-07-29,203,1564,193,68,101,162,,,675,276627,41846,546828,22533,,,06111,6111
2020-07-30,210,1564,199,68,104,162,,,711,285831,42440,537549,22608,,,06111,6111
2020-07-31,216,1564,205,68,106,162,,,748,295054,42941,528309,22625,,,06111,6111
2020-08-01,222,1564,210,68,109,162,,,785,304272,43345,519132,22584,,,06111,6111
2020-08-02,227,1564,215,68,112,162,,,824,313459,43648,510043,22486,,,06111,6111
2020-08-03,232,1564,220,68,114,162,,,863,322594,43849,501062,22332,,,06111,6111
2020-08-04,237,1564,225,68,116,162,,,904,331657,43945,492207,22124,,,06111,6111
2020-08-05,242,1564,229,68,118,162,,,945,340624,43938,483499,21864,,,06111,6111
2020-08-06,246,1564,233,68,119,162,,,986,349475,43827,474957,21556,,,06111,6111
2020-08-07,249,1564,237,68,121,162,,,1028,358191,43614,466595,21202,,,06111,6111
2020-08-08,252,1564,240,68,122,162,,,1071,366754,43302,458428,20806,,,06111,6111
2020-08-09,255,1564,243,68,123,162,,,1114,375149,42893,450468,20371,,,06111,6111
2020-08-10,258,1564,245,68,124,162,,,1158,383356,42395,442729,19902,,,06111,6111
2020-08-11,259,1564,247,68,124,162,,,1202,391369,41809,435217,19401,,,06111,6111
2020-08-12,261,1564,248,68,124,162,,,1246,399172,41143,427941,18875,,,06111,6111
2020-08-13,261,1564,249,68,124,162,,,1290,406756,40401,420905,18326,,,06111,6111
2020-08-14,262,1564,249,68,124,162,,,1334,414113,39590,414115,17760,,,06111,6111
2020-08-15,262,1564,249,68,123,162,,,1378,421235,38720,407573,17180,,,06111,6111
2020-08-16,261,1564,249,68,123,162,,,1422,428120,37794,401279,16589,,,06111,6111
2020-08-17,260,1564,248,68,122,162,,,1465,434763,36819,395234,15990,,,06111,6111
2020-08-18,259,1564,247,68,121,162,,,1509,441162,35805,389437,15389,,,06111,6111
2020-08-19,257,1564,245,68,119,162,,,1551,447317,34755,383885,14786,,,06111,6111
2020-08-20,254,1564,243,68,118,162,,,1594,453227,33678,378574,14187,,,06111,6111
2020-08-21,252,1564,240,68,116,162,,,1636,458893,32578,373503,13592,,,06111,6111
2020-08-22,249,1564,238,68,114,162,,,1677,464320,31466,368660,13007,,,06111,6111
2020-08-23,245,1564,234,68,112,162,,,1718,469511,30345,364044,12432,,,06111,6111
2020-08-24,242,1564,231,68,109,162,,,1758,474467,29216,359653,11868,,,06111,6111
2020-08-25,238,1564,227,68,107,162,,,1797,479197,28090,355472,11318,,,06111,6111
2020-08-26,233,1564,223,68,105,162,,,1836,483706,26970,351500,10782,,,06111,6111
2020-08-27,229,1564,219,68,102,162,,,1874,487993,25858,347733,10261,,,06111,6111
2020-08-28,224,1564,215,68,99,162,,,1911,492072,24766,344165,9750,,,06111,6111
2020-08-29,219,1564,210,68,97,162,,,1947,495947,23692,340784,9257,,,06111,6111
2020-08-30,214,1564,205,68,94,162,,,1982,499625,22637,337581,8782,,,06111,6111
2020-08-31,209,1564,200,68,91,162,,,2016,503112,21606,334550,8325,,,06111,6111
2020-09-01,204,1564,195,68,88,162,,,2049,506417,20600,331684,7886,,,06111,6111
2020-09-02,198,1564,190,68,85,162,,,2081,509547,19622,328975,7466,,,06111,6111
2020-09-03,193,1564,185,68,82,162,,,2113,512509,18672,326416,7063,,,06111,6111
2020-09-04,187,1564,180,68,80,162,,,2143,515311,17753,323999,6678,,,06111,6111
2020-09-05,182,1564,175,68,77,162,,,2172,517961,16865,321717,6310,,,06111,6111
2020-09-06,176,1564,170,68,74,162,,,2201,520463,16008,319565,5959,,,06111,6111
2020-09-07,171,1564,164,68,71,162,,,2228,522827,15184,317535,5626,,,06111,6111
2020-09-08,165,1564,159,68,68,162,,,2255,525056,14391,315623,5308,,,06111,6111
2020-09-09,160,1564,154,68,65,162,,,2280,527160,13631,313821,5006,,,06111,6111
2020-09-10,155,1564,149,68,63,162,,,2305,529143,12903,312126,4719,,,06111,6111
2020-09-11,149,1564,144,68,60,162,,,2329,531012,12207,310529,4447,,,06111,6111
2020-09-12,144,1564,139,68,58,162,,,2351,532772,11542,309027,4188,,,06111,6111
2020-09-13,139,1564,134,68,55,162,,,2373,534431,10907,307613,3944,,,06111,6111
2020-09-14,134,1564,129,68,53,162,,,2394,535992,10302,306283,3713,,,06111,6111
2020-09-15,129,1564,124,68,50,162,,,2415,537461,9726,305032,3494,,,06111,6111
2020-09-16,124,1564,120,68,48,162,,,2434,538845,9178,303856,3287,,,06111,6111
2020-09-17,119,1564,115,68,46,162,,,2453,540146,8656,302749,3092,,,06111,6111
2020-09-18,115,1564,111,68,44,162,,,2470,541370,8162,301709,2908,,,06111,6111
2020-03-03,9,1239,8,29,5,87,,,0,8750,2480,540624,1244,,,06099,6099
2020-03-04,9,1239,8,29,5,87,,,0,9256,2480,540120,1241,,,06099,6099
2020-03-05,9,1239,8,29,5,87,,,0,9762,2479,539617,1239,,,06099,6099
2020-03-06,9,1239,9,29,5,87,,,0,10267,2478,539114,1237,,,06099,6099
2020-03-07,10,1239,9,29,5,87,,,0,10771,2476,538612,1235,,,06099,6099
2020-03-08,10,1239,9,29,6,87,,,0,11274,2473,538111,1233,,,06099,6099
2020-03-09,10,1239,9,29,6,87,,,0,11776,2470,537611,1230,,,06099,6099
2020-03-10,10,1239,9,29,6,87,,,0,12278,2467,537112,1228,,,06099,6099
2020-03-11,10,1239,10,29,6,87,,,0,12778,2464,536613,1226,2,,06099,6099
2020-03-12,10,1239,10,29,6,87,,,0,13278,2461,536116,1224,2,,06099,6099
2020-03-13,11,1239,10,29,6,87,,,0,13777,2457,535620,1221,2,,06099,6099
2020-03-14,11,1239,10,29,6,87,,,0,14274,2453,535125,1218,2,,06099,6099
2020-03-15,11,1239,10,29,6,87,,,0,14771,2449,534632,1215,2,,06099,6099
2020-03-16,11,1239,10,29,6,87,,,0,15266,2444,534140,1212,3,,06099,6099
2020-03-17,11,1239,10,29,6,87,1.5,4,0,15760,2439,533649,1209,4,,06099,6099
2020-03-18,11,1239,10,29,6,87,1.48,3.32,0,16253,2435,533160,1205,5,,06099,6099
2020-03-19,11,1239,10,29,6,87,1.46,2.94,0,16744,2429,532672,1202,5,,06099,6099
2020-03-20,11,1239,10,29,6,87,1.44,2.7,0,17234,2423,532185,1199,5,,06099,6099
2020-03-21,11,1239,10,29,6,87,1.42,2.5,0,17722,2417,531700,1195,5,,06099,6099
2020-03-22,11,1239,10,29,6,87,1.62,2.46,0,18209,2411,531217,1192,6,,06099,6099
2020-03-23,11,1239,10,29,6,87,1.56,2.22,0,18694,2404,530736,1188,10,,06099,6099
2020-03-24,11,1239,10,29,6,87,1.52,2.02,0,19178,2397,530256,1184,11,,06099,6099
2020-03-25,11,1239,10,29,6,87,1.68,1.9,0,19660,2390,529778,1180,12,,06099,6099
2020-03-26,11,1239,10,29,6,87,1.6,1.74,0,20140,2383,529302,1175,17,,06099,6099
2020-03-27,11,1239,10,29,6,87,1.56,1.6,0,20619,2375,528828,1171,23,,06099,6099
2020-03-28,11,1239,10,29,6,87,1.64,1.52,0,21096,2368,528356,1166,29,,06099,6099
2020-03-29,11,1239,10,29,6,87,1.58,1.4,0,21570,2360,527886,1162,31,,06099,6099
2020-03-30,11,1239,10,29,6,87,1.64,1.32,0,22043,2351,527418,1157,33,,06099,6099
2020-03-31,11,1239,10,29,6,87,1.58,1.22,0,22514,2343,526951,1152,39,,06099,6099
2020-04-01,11,1239,10,29,6,87,1.62,1.16,0,22983,2334,526487,1147,44,,06099,6099
